model,region,color,fuel_type,transmission,engine_size_l,mileage_km,price_usd,sales_volume,sales_classification,age_car
3 Series,Asia,blue,Diesel,Manual,4.7,37547.0,101463.0,5039,Low,10
7 Series,Asia,silver,Petrol,Automatic,3.1,87110.0,119978.0,3511,Low,14
7 Series,Asia,red,Hybrid,Manual,2.6,144506.0,33140.0,3790,Low,7
M5,Europe,grey,Diesel,Manual,3.8,132542.0,,6638,Low,2
M5,Europe,grey,Electric,Automatic,1.6,94839.0,59456.0,709,Low,11
i3,Europe,white,Petrol,Automatic,2.8,145912.0,91664.0,1003,Low,6
M5,Asia,red,Petrol,Manual,2.4,97704.0,81638.0,9862,High,11
X1,North America,grey,Petrol,Manual,2.3,118264.0,31079.0,9987,High,1
M5,North America,black,Electric,Manual,2.1,195910.0,106079.0,3254,Low,0
X1,Middle East,white,Electric,Manual,4.1,81442.0,68786.0,9131,High,0
i8,Europe,silver,Hybrid,Manual,4.8,128441.0,99655.0,7927,High,0
M3,Middle East,white,Diesel,Automatic,2.8,74757.0,51610.0,4531,Low,13
X3,Middle East,red,Diesel,Manual,1.7,193761.0,61385.0,3894,Low,12
3 Series,Asia,red,Diesel,Automatic,4.0,126595.0,61946.0,6425,Low,10
M3,Asia,silver,Hybrid,Automatic,3.4,102945.0,49274.0,5751,Low,3
5 Series,Asia,grey,Electric,Manual,4.0,134690.0,37933.0,1462,Low,5
7 Series,Middle East,grey,Diesel,Automatic,3.8,75462.0,46187.0,5395,Low,0
i8,South America,black,Diesel,Automatic,4.7,89447.0,115701.0,4589,Low,2
3 Series,Europe,silver,Hybrid,Manual,2.0,54624.0,117792.0,6197,Low,2
M3,North America,silver,Electric,Manual,2.1,175559.0,32754.0,5247,Low,1
M5,South America,white,Petrol,Automatic,2.7,153466.0,86227.0,2890,Low,9
5 Series,North America,silver,Electric,Manual,3.2,146935.0,48915.0,7461,High,8
i8,North America,white,Hybrid,Manual,4.7,147394.0,51710.0,4702,Low,11
5 Series,South America,silver,Diesel,Automatic,4.7,190344.0,109857.0,6207,Low,8
X6,South America,grey,Petrol,Automatic,4.6,37916.0,104144.0,5770,Low,0
M3,Asia,blue,Diesel,Automatic,2.3,73906.0,105780.0,2418,Low,5
X5,Europe,red,Diesel,Manual,4.1,10871.0,32162.0,1230,Low,12
X1,Europe,grey,Electric,Manual,2.8,88081.0,99634.0,8585,High,8
M5,Africa,white,Electric,Automatic,4.8,165587.0,53530.0,6625,Low,11
i3,South America,red,Hybrid,Manual,2.3,183059.0,85070.0,2356,Low,2
5 Series,Africa,black,Petrol,Manual,2.0,198078.0,116171.0,3144,Low,2
M3,South America,silver,Petrol,Automatic,,90837.0,56164.0,569,Low,7
X3,Middle East,grey,Diesel,Automatic,4.0,155449.0,46060.0,8332,High,6
3 Series,Middle East,white,Electric,Automatic,4.4,1838.0,38263.0,3162,Low,8
X3,North America,blue,Hybrid,Manual,2.1,,82895.0,5039,Low,7
5 Series,Europe,white,Electric,Manual,4.6,98741.0,57190.0,8095,High,7
M5,South America,black,Diesel,Automatic,3.9,43435.0,88894.0,444,Low,13
X6,Asia,white,Electric,Automatic,3.8,6824.0,51582.0,2974,Low,6
i8,Middle East,blue,Hybrid,Automatic,3.5,189706.0,85015.0,4634,Low,9
X1,Asia,silver,Hybrid,Automatic,4.2,179411.0,42223.0,6218,Low,4
X1,North America,silver,Hybrid,Automatic,3.0,172505.0,115284.0,7198,High,11
X1,Middle East,white,Electric,Automatic,2.0,57646.0,78487.0,5323,Low,0
M5,South America,blue,Hybrid,Manual,3.4,78865.0,84570.0,6177,Low,10
M3,Europe,silver,Hybrid,Automatic,4.1,135515.0,61669.0,9245,High,5
X1,North America,white,Petrol,Automatic,2.0,183819.0,34998.0,5891,Low,10
3 Series,North America,silver,Hybrid,Manual,2.3,162680.0,106504.0,2261,Low,8
M5,Middle East,grey,Diesel,Automatic,3.9,195075.0,103773.0,9796,High,1
i8,Middle East,silver,Petrol,Manual,2.4,40649.0,80126.0,2336,Low,6
i3,Europe,grey,Petrol,Manual,2.1,96040.0,115705.0,2184,Low,8
M5,Asia,black,Petrol,Automatic,4.6,153248.0,72905.0,7448,High,6
i8,Middle East,white,Petrol,Manual,2.1,64427.0,64708.0,9148,High,11
M3,Europe,white,Diesel,Automatic,2.7,95290.0,73579.0,9592,High,5
X5,North America,red,Petrol,Manual,3.0,149441.0,78828.0,6301,Low,1
M3,North America,white,Petrol,Automatic,3.2,,103737.0,6894,Low,5
X1,Asia,silver,Hybrid,Manual,2.8,,60666.0,8506,High,11
M5,Europe,blue,Hybrid,Automatic,4.7,53069.0,37598.0,7480,High,9
i8,Asia,silver,Petrol,Manual,3.8,26651.0,70019.0,3466,Low,7
7 Series,Asia,grey,Electric,Manual,2.8,56682.0,102801.0,3140,Low,1
i3,Europe,blue,Petrol,Manual,2.8,198907.0,40918.0,2071,Low,6
3 Series,Asia,white,Petrol,Manual,3.3,138336.0,90051.0,1749,Low,14
i3,Middle East,silver,Petrol,Manual,1.6,94551.0,115233.0,9740,High,14
X1,Asia,red,Diesel,Manual,4.7,16283.0,44540.0,5616,Low,2
X6,South America,white,Diesel,Automatic,,83354.0,94411.0,8528,High,7
5 Series,Asia,grey,Petrol,Automatic,3.9,32780.0,102809.0,2176,Low,4
X6,Africa,silver,Hybrid,Manual,4.2,121017.0,74647.0,2871,Low,8
X1,South America,white,Electric,Automatic,4.4,157697.0,112435.0,195,Low,6
7 Series,Europe,black,Diesel,Automatic,2.1,58747.0,108049.0,4383,Low,4
X5,Middle East,black,Petrol,Automatic,3.4,189788.0,61727.0,1475,Low,12
3 Series,South America,white,Diesel,Manual,1.8,7568.0,78161.0,9950,High,5
X5,North America,white,Electric,Automatic,4.3,154614.0,105131.0,9381,High,3
X5,Asia,blue,Hybrid,Manual,3.2,86459.0,98562.0,9636,High,10
7 Series,Middle East,blue,Hybrid,Manual,2.1,909.0,30409.0,6987,Low,12
5 Series,South America,red,Petrol,Manual,4.0,181509.0,36538.0,3496,Low,0
i3,Africa,red,Electric,Automatic,2.7,98132.0,67777.0,5553,Low,10
i8,Asia,grey,Hybrid,Automatic,1.9,110766.0,45773.0,3693,Low,5
i3,Asia,white,Diesel,Automatic,3.1,128199.0,108353.0,6986,Low,14
5 Series,Africa,red,Hybrid,Automatic,,94157.0,72169.0,1536,Low,1
7 Series,South America,black,Electric,Automatic,4.8,91310.0,76657.0,7557,High,4
X1,North America,grey,Hybrid,Manual,2.8,15174.0,75076.0,2155,Low,11
X1,South America,red,Electric,Automatic,3.5,166474.0,66624.0,2830,Low,9
7 Series,North America,white,Petrol,Manual,4.8,38186.0,78801.0,2692,Low,13
M5,Middle East,black,Petrol,Automatic,2.9,177128.0,100379.0,9395,High,2
i3,South America,black,Petrol,Manual,2.8,130515.0,86142.0,3625,Low,8
M3,Europe,black,Petrol,Automatic,2.1,54879.0,44459.0,9053,High,7
X5,Asia,black,Diesel,Manual,4.8,128338.0,55126.0,6830,Low,14
X1,South America,silver,Diesel,Automatic,4.3,158398.0,76675.0,508,Low,2
5 Series,North America,silver,Petrol,Automatic,2.3,,70208.0,2169,Low,11
X5,Africa,red,Petrol,Automatic,2.7,14537.0,116808.0,5898,Low,4
X6,Middle East,red,Petrol,Manual,4.7,191592.0,96421.0,5102,Low,11
X5,Europe,blue,Petrol,Manual,3.4,62959.0,79946.0,186,Low,2
X1,South America,silver,Electric,Automatic,3.4,114861.0,109671.0,6237,Low,10
i3,Middle East,white,Hybrid,Manual,3.8,,34254.0,9879,High,1
5 Series,Africa,silver,Diesel,Manual,4.2,13989.0,92023.0,9700,High,3
i3,Africa,grey,Diesel,Manual,4.8,195686.0,42360.0,1143,Low,3
X5,Middle East,white,Hybrid,Automatic,4.3,181376.0,106329.0,762,Low,11
X6,Middle East,white,Diesel,Automatic,4.8,79956.0,49243.0,213,Low,6
X1,Middle East,grey,Petrol,Manual,4.4,24845.0,117651.0,9176,High,8
M3,Europe,blue,Hybrid,Manual,1.7,,79007.0,7690,High,2
M3,Europe,blue,Petrol,Manual,1.9,29221.0,52769.0,2857,Low,13
X1,North America,black,Electric,Automatic,4.6,194339.0,107167.0,212,Low,14
X3,Africa,blue,Petrol,Automatic,1.6,51135.0,67101.0,7154,High,6
i8,Middle East,white,Diesel,Manual,4.3,131708.0,89318.0,7226,High,14
i8,Europe,red,Electric,Manual,4.5,,33853.0,2418,Low,9
M3,Middle East,white,Petrol,Manual,3.0,26660.0,91993.0,8872,High,0
M5,Middle East,black,Diesel,Automatic,2.7,114045.0,50717.0,8642,High,0
5 Series,North America,white,Electric,Manual,2.2,123477.0,84797.0,2558,Low,13
3 Series,Middle East,red,Hybrid,Manual,1.7,32955.0,59607.0,4751,Low,11
i3,Africa,blue,Diesel,Manual,4.1,66718.0,90204.0,8927,High,9
i8,Europe,blue,Diesel,Automatic,1.8,150658.0,82003.0,6474,Low,10
X5,Europe,blue,Electric,Automatic,4.8,819.0,109874.0,2581,Low,4
7 Series,North America,silver,Electric,Automatic,2.5,64756.0,57833.0,7763,High,9
7 Series,Europe,white,Diesel,Automatic,4.3,65105.0,,7815,High,12
7 Series,Middle East,silver,Diesel,Automatic,1.7,65631.0,84649.0,959,Low,10
3 Series,North America,silver,Electric,Manual,3.4,,44405.0,4022,Low,13
7 Series,South America,red,Diesel,Automatic,2.7,24313.0,40516.0,1342,Low,8
i8,South America,grey,Hybrid,Manual,1.6,2195.0,107706.0,5465,Low,12
X6,Middle East,black,Electric,Manual,,173462.0,46986.0,4596,Low,14
i8,South America,red,Diesel,Manual,4.8,173583.0,118502.0,5359,Low,1
i3,South America,white,Electric,Automatic,1.5,153187.0,34493.0,4228,Low,7
M5,Africa,white,Hybrid,Manual,2.4,128415.0,110302.0,1485,Low,7
X6,Asia,blue,Electric,Manual,4.0,30976.0,89729.0,6558,Low,12
M3,Middle East,silver,Petrol,Automatic,4.5,134056.0,41563.0,8334,High,2
i3,Middle East,blue,Petrol,Automatic,2.2,136548.0,45423.0,4390,Low,8
i8,Middle East,silver,Petrol,Automatic,1.7,29530.0,39075.0,4885,Low,6
i8,Africa,silver,Diesel,Manual,1.5,172881.0,66095.0,4952,Low,7
i8,South America,black,Electric,Manual,2.3,100341.0,43430.0,9185,High,12
X5,Europe,silver,Diesel,Manual,1.7,157980.0,96379.0,8030,High,0
M3,Africa,white,Diesel,Automatic,2.8,165191.0,54753.0,9770,High,2
5 Series,Asia,silver,Hybrid,Automatic,3.0,70743.0,117477.0,8675,High,13
X5,Middle East,red,Petrol,Automatic,3.2,18569.0,41114.0,8733,High,2
M5,North America,red,Diesel,Automatic,2.0,121062.0,45935.0,3208,Low,5
M3,Europe,silver,Petrol,Manual,3.1,89851.0,49146.0,7657,High,8
3 Series,North America,grey,Diesel,Manual,1.5,179931.0,82451.0,7503,High,8
X3,North America,black,Hybrid,Automatic,2.3,163778.0,68222.0,7654,High,6
X1,Africa,grey,Hybrid,Manual,2.8,33769.0,94727.0,2124,Low,10
X6,Europe,silver,Electric,Automatic,1.9,153583.0,89958.0,9712,High,11
X1,South America,white,Electric,Manual,4.3,147251.0,63056.0,5301,Low,7
M5,Africa,blue,Electric,Automatic,2.2,66114.0,50955.0,5221,Low,1
i3,Asia,silver,Diesel,Automatic,4.1,97814.0,99891.0,6591,Low,11
X5,North America,grey,Petrol,Manual,3.2,20634.0,37119.0,2798,Low,11
M5,South America,silver,Electric,Automatic,3.2,46633.0,60859.0,1192,Low,3
7 Series,Africa,silver,Hybrid,Manual,3.8,165399.0,87645.0,2100,Low,1
5 Series,Africa,silver,Diesel,Manual,,172350.0,91268.0,5986,Low,3
7 Series,Europe,white,Diesel,Automatic,1.8,110442.0,94409.0,2574,Low,13
X6,Africa,blue,Hybrid,Manual,2.6,7175.0,85240.0,300,Low,2
i8,South America,black,Diesel,Manual,3.0,112007.0,43971.0,4198,Low,0
X6,South America,red,Electric,Automatic,3.0,7598.0,95393.0,9372,High,14
i3,Africa,red,Hybrid,Manual,3.9,121888.0,95065.0,3470,Low,11
7 Series,North America,red,Hybrid,Manual,1.5,28031.0,103796.0,4089,Low,8
5 Series,South America,grey,Hybrid,Automatic,4.9,160777.0,119075.0,2894,Low,3
3 Series,Africa,blue,Diesel,Automatic,2.1,101743.0,110010.0,2994,Low,6
X5,Africa,blue,Hybrid,Automatic,2.4,32394.0,47604.0,9510,High,6
X3,Europe,red,Electric,Manual,4.7,91609.0,48127.0,3819,Low,3
X3,Middle East,black,Hybrid,Automatic,1.5,128507.0,95419.0,1329,Low,5
X3,South America,blue,Petrol,Manual,5.0,57394.0,93588.0,6202,Low,0
i3,North America,white,Petrol,Manual,1.6,99296.0,65041.0,3113,Low,14
X1,Asia,white,Diesel,Automatic,1.9,28487.0,95685.0,2419,Low,10
X3,Middle East,white,Petrol,Manual,2.3,6812.0,51518.0,1041,Low,8
i3,South America,grey,Diesel,Manual,3.0,40397.0,50066.0,4021,Low,2
5 Series,Asia,red,Diesel,Automatic,3.3,176723.0,39283.0,3340,Low,8
X6,South America,black,Diesel,Automatic,1.9,,95143.0,4601,Low,5
7 Series,Africa,white,Diesel,Automatic,1.8,87175.0,116473.0,4385,Low,9
7 Series,Europe,silver,Hybrid,Automatic,1.6,124672.0,70160.0,3007,Low,4
M3,Asia,silver,Electric,Manual,2.4,,108155.0,4196,Low,5
X5,Africa,grey,Hybrid,Manual,4.7,66766.0,66090.0,6641,Low,11
M5,Europe,blue,Electric,Automatic,2.9,27506.0,72318.0,3050,Low,12
M5,Africa,blue,Petrol,Automatic,4.2,122032.0,105874.0,1789,Low,3
i8,South America,black,Petrol,Manual,2.2,84755.0,92127.0,8924,High,2
i8,Asia,silver,Hybrid,Manual,1.7,26845.0,45830.0,8121,High,6
i8,Asia,grey,Petrol,Manual,3.4,142196.0,94927.0,2158,Low,0
M5,Asia,white,Hybrid,Manual,4.4,8238.0,79903.0,1887,Low,3
7 Series,Europe,red,Electric,Automatic,4.6,191948.0,46856.0,3207,Low,2
i8,South America,red,Hybrid,Automatic,3.4,153061.0,98292.0,6193,Low,5
X1,Africa,blue,Diesel,Manual,2.5,19650.0,92905.0,8974,High,11
3 Series,Africa,silver,Hybrid,Manual,1.9,153213.0,81624.0,8201,High,7
5 Series,Asia,black,Hybrid,Automatic,3.8,,117838.0,8663,High,2
X3,North America,silver,Electric,Automatic,2.5,17484.0,110303.0,2800,Low,14
M5,North America,white,Hybrid,Manual,4.5,40014.0,56153.0,8065,High,8
X6,Middle East,grey,Diesel,Manual,3.6,187703.0,,627,Low,3
X3,Asia,black,Diesel,Manual,4.5,169675.0,43629.0,3533,Low,9
M3,South America,blue,Diesel,Manual,3.5,84591.0,87148.0,5518,Low,2
i3,Africa,blue,Diesel,Manual,4.2,173995.0,51803.0,5421,Low,3
i3,Africa,silver,Electric,Automatic,2.5,2128.0,92683.0,6380,Low,14
3 Series,Europe,white,Petrol,Manual,3.3,89983.0,72928.0,5225,Low,0
X1,Middle East,white,Petrol,Automatic,1.6,27068.0,111360.0,7476,High,11
M3,Asia,black,Hybrid,Automatic,3.6,153465.0,94763.0,3914,Low,3
X5,Europe,grey,Diesel,Manual,3.4,54239.0,46155.0,3643,Low,0
7 Series,Africa,silver,Electric,Automatic,4.1,185772.0,46632.0,4543,Low,1
7 Series,Africa,blue,Diesel,Automatic,4.1,75944.0,84021.0,8728,High,10
3 Series,Middle East,blue,Petrol,Automatic,3.7,149553.0,92569.0,9824,High,4
3 Series,North America,blue,Petrol,Manual,,21833.0,33511.0,8172,High,7
5 Series,South America,red,Hybrid,Automatic,4.7,9964.0,51988.0,9264,High,0
3 Series,North America,grey,Electric,Manual,1.6,151210.0,33385.0,2875,Low,11
i8,Asia,red,Diesel,Automatic,4.3,30580.0,101658.0,6955,Low,12
i8,South America,blue,Electric,Manual,3.2,,91916.0,1108,Low,13
X5,Europe,white,Hybrid,Automatic,4.4,171176.0,49547.0,1182,Low,11
7 Series,Asia,blue,Electric,Automatic,3.1,73322.0,30082.0,1312,Low,4
7 Series,South America,white,Petrol,Manual,3.8,110321.0,107933.0,5324,Low,5
3 Series,Middle East,black,Hybrid,Manual,2.8,49242.0,98606.0,5789,Low,1
X1,Africa,red,Hybrid,Manual,4.1,194936.0,65868.0,9996,High,2
3 Series,Europe,red,Petrol,Manual,2.4,16913.0,113240.0,7883,High,11
3 Series,Africa,white,Hybrid,Manual,4.0,2925.0,60785.0,6316,Low,2
3 Series,South America,grey,Diesel,Automatic,2.2,164701.0,78921.0,286,Low,5
3 Series,South America,white,Petrol,Manual,4.0,155322.0,63920.0,8767,High,10
X3,North America,silver,Hybrid,Automatic,2.5,33944.0,83467.0,785,Low,2
7 Series,Europe,silver,Electric,Automatic,2.5,13362.0,53204.0,3632,Low,8
i8,Middle East,grey,Electric,Automatic,4.3,30053.0,51985.0,7022,High,6
X3,Africa,grey,Diesel,Manual,4.3,30896.0,70045.0,9164,High,13
5 Series,Europe,black,Hybrid,Manual,3.9,181709.0,110571.0,8270,High,10
X6,Middle East,red,Hybrid,Manual,4.7,175091.0,47519.0,5686,Low,4
7 Series,Europe,white,Electric,Manual,2.0,184664.0,73356.0,9738,High,5
X5,Asia,silver,Electric,Manual,2.4,33087.0,109835.0,9730,High,6
5 Series,South America,grey,Electric,Automatic,2.5,158651.0,72465.0,6562,Low,3
5 Series,South America,white,Petrol,Manual,2.6,110738.0,86571.0,1581,Low,1
X6,South America,red,Petrol,Manual,2.6,50237.0,63397.0,1536,Low,2
7 Series,Asia,grey,Diesel,Automatic,3.9,62375.0,43792.0,9302,High,12
3 Series,Asia,blue,Petrol,Manual,2.4,184693.0,114517.0,2606,Low,14
i8,Asia,blue,Hybrid,Manual,2.5,107828.0,37969.0,9436,High,13
X1,Africa,red,Diesel,Automatic,3.5,111216.0,72948.0,737,Low,1
7 Series,Middle East,black,Petrol,Automatic,2.2,179572.0,55730.0,6871,Low,9
X6,Africa,grey,Diesel,Manual,2.8,38914.0,105932.0,9936,High,10
7 Series,Africa,white,Petrol,Manual,1.7,111481.0,84558.0,5504,Low,14
X6,Africa,silver,Petrol,Automatic,4.8,5510.0,59598.0,5814,Low,14
5 Series,Middle East,blue,Diesel,Automatic,2.6,161776.0,106631.0,9924,High,4
i8,North America,black,Hybrid,Automatic,4.5,81469.0,99620.0,8341,High,11
5 Series,North America,silver,Electric,Manual,3.4,165812.0,103064.0,5440,Low,3
X5,North America,red,Diesel,Automatic,2.3,55892.0,47558.0,8784,High,0
M3,North America,silver,Diesel,Automatic,2.2,115949.0,83423.0,7167,High,11
X1,Middle East,white,Diesel,Manual,3.9,164522.0,113636.0,4476,Low,0
i3,Africa,blue,Hybrid,Manual,4.9,169741.0,107488.0,6609,Low,9
7 Series,North America,black,Diesel,Manual,2.1,148701.0,116689.0,1997,Low,9
M5,Middle East,grey,Electric,Manual,1.9,16631.0,80775.0,1088,Low,5
7 Series,Middle East,black,Diesel,Manual,2.9,76576.0,38344.0,6698,Low,1
i3,Asia,red,Hybrid,Manual,2.9,80243.0,73261.0,8471,High,9
M5,Asia,silver,Hybrid,Automatic,4.3,32317.0,36529.0,5585,Low,14
3 Series,Africa,blue,Petrol,Automatic,3.1,99901.0,79832.0,1100,Low,5
X3,Europe,white,Petrol,Manual,1.7,180686.0,57577.0,7218,High,6
i8,South America,blue,Hybrid,Manual,4.7,69999.0,56987.0,9971,High,4
i8,Middle East,red,Hybrid,Manual,2.8,31709.0,62972.0,1014,Low,8
X3,North America,blue,Electric,Automatic,3.8,149496.0,110783.0,4190,Low,8
5 Series,Asia,grey,Hybrid,Automatic,3.8,182285.0,102281.0,560,Low,4
X6,Europe,red,Diesel,Automatic,,164447.0,107193.0,4898,Low,8
i3,North America,blue,Petrol,Automatic,1.5,92697.0,119869.0,202,Low,13
X1,Asia,red,Petrol,Manual,1.8,171988.0,53398.0,1652,Low,13
7 Series,Africa,black,Electric,Manual,4.8,74670.0,,1700,Low,9
5 Series,Europe,blue,Electric,Manual,4.3,193739.0,52692.0,4181,Low,8
M3,Europe,red,Diesel,Automatic,2.0,141852.0,117038.0,8447,High,12
X5,Middle East,white,Diesel,Manual,3.7,40852.0,97382.0,9397,High,2
i8,Middle East,black,Diesel,Manual,3.6,155288.0,107257.0,1429,Low,11
X6,Africa,white,Petrol,Automatic,1.5,194996.0,37011.0,2398,Low,1
3 Series,North America,blue,Electric,Manual,3.0,191567.0,46818.0,3042,Low,3
X1,Europe,silver,Hybrid,Manual,4.0,80211.0,90371.0,785,Low,12
X5,North America,red,Hybrid,Manual,2.2,46558.0,52009.0,2972,Low,8
X5,Europe,grey,Diesel,Manual,4.5,29691.0,37662.0,7435,High,8
X3,Africa,silver,Diesel,Manual,,120906.0,106247.0,1903,Low,11
X6,Middle East,grey,Hybrid,Automatic,1.5,,67669.0,7643,High,2
3 Series,Africa,blue,Hybrid,Manual,4.5,92019.0,105208.0,5792,Low,8
X6,North America,silver,Petrol,Automatic,1.6,198076.0,66317.0,3131,Low,10
M5,North America,red,Hybrid,Automatic,4.6,89631.0,88676.0,3231,Low,14
M3,Middle East,blue,Petrol,Automatic,2.7,12527.0,30675.0,8819,High,5
X3,Middle East,white,Electric,Manual,3.9,128647.0,100333.0,9126,High,11
X6,South America,silver,Petrol,Automatic,4.3,28118.0,76735.0,7540,High,8
7 Series,Europe,red,Electric,Automatic,2.5,165063.0,91146.0,611,Low,2
5 Series,Middle East,silver,Petrol,Automatic,2.7,106881.0,90402.0,1986,Low,0
M5,North America,silver,Electric,Automatic,3.3,44442.0,100022.0,6610,Low,13
M3,Europe,blue,Electric,Manual,3.5,113443.0,59023.0,456,Low,13
X6,North America,red,Hybrid,Automatic,2.5,,31874.0,4305,Low,14
3 Series,South America,white,Petrol,Automatic,5.0,180520.0,112969.0,1701,Low,13
5 Series,South America,red,Diesel,Manual,4.1,142703.0,34735.0,2555,Low,5
5 Series,North America,white,Electric,Automatic,2.5,149982.0,59290.0,992,Low,1
i8,Asia,grey,Hybrid,Automatic,3.7,193210.0,112090.0,4180,Low,7
5 Series,North America,black,Electric,Manual,3.0,128857.0,45182.0,7623,High,4
M3,Asia,silver,Diesel,Automatic,4.5,106258.0,84709.0,1244,Low,7
M5,South America,blue,Hybrid,Manual,2.7,171349.0,104818.0,9871,High,7
3 Series,Europe,blue,Electric,Automatic,2.2,35467.0,36060.0,2263,Low,0
X5,Middle East,blue,Diesel,Automatic,1.7,72194.0,56291.0,2279,Low,14
i8,Africa,grey,Petrol,Automatic,4.9,103028.0,65134.0,5824,Low,14
X6,Africa,silver,Petrol,Manual,2.8,151940.0,30160.0,9731,High,3
X5,North America,black,Electric,Automatic,2.3,63556.0,,5748,Low,5
X5,Middle East,blue,Hybrid,Automatic,3.2,69034.0,30170.0,4591,Low,11
X1,Africa,red,Petrol,Automatic,2.5,157654.0,49607.0,5349,Low,9
i8,South America,red,Petrol,Automatic,2.3,188877.0,53626.0,3954,Low,7
X5,South America,grey,Electric,Manual,3.7,157168.0,95988.0,4558,Low,2
5 Series,Middle East,white,Electric,Automatic,1.8,18598.0,109999.0,7709,High,13
X1,Middle East,blue,Hybrid,Manual,3.3,159238.0,31150.0,504,Low,2
M5,Middle East,red,Electric,Manual,2.9,44153.0,119711.0,1943,Low,12
M5,Middle East,grey,Diesel,Manual,3.4,2850.0,60431.0,7046,High,9
M3,Middle East,silver,Electric,Manual,2.6,29541.0,58989.0,7971,High,5
M3,South America,blue,Hybrid,Manual,3.5,3277.0,49682.0,1962,Low,11
M3,North America,silver,Hybrid,Automatic,,79284.0,91939.0,7548,High,3
M3,North America,white,Petrol,Automatic,2.8,784.0,117634.0,5070,Low,13
5 Series,Asia,grey,Electric,Automatic,2.3,88006.0,38636.0,7370,High,8
M5,Asia,white,Diesel,Manual,3.0,132883.0,105712.0,3275,Low,11
i8,South America,black,Electric,Manual,2.9,57889.0,64446.0,4221,Low,7
M3,Asia,grey,Petrol,Automatic,3.7,98941.0,94338.0,3705,Low,7
7 Series,Middle East,blue,Hybrid,Automatic,3.7,167197.0,48307.0,3945,Low,8
M5,North America,grey,Hybrid,Manual,2.9,49777.0,36360.0,528,Low,5
7 Series,South America,white,Electric,Manual,2.1,86823.0,,6004,Low,6
i3,Europe,white,Diesel,Manual,3.5,182668.0,49683.0,8375,High,11
i8,South America,silver,Diesel,Manual,4.9,192434.0,47287.0,6173,Low,8
X3,North America,silver,Hybrid,Manual,2.1,901.0,105888.0,8835,High,5
X6,North America,blue,Petrol,Automatic,1.7,72050.0,115017.0,1009,Low,5
M3,Europe,grey,Hybrid,Manual,2.4,107000.0,116883.0,8605,High,0
i3,South America,black,Electric,Manual,2.9,115802.0,38209.0,6931,Low,3
3 Series,North America,grey,Hybrid,Manual,2.6,98940.0,75083.0,7780,High,14
i3,Middle East,white,Petrol,Automatic,4.4,80913.0,59408.0,3612,Low,11
X1,Asia,grey,Diesel,Manual,3.2,130783.0,100371.0,3194,Low,13
3 Series,Africa,blue,Petrol,Automatic,2.4,24934.0,44532.0,3350,Low,6
X6,Middle East,red,Diesel,Manual,4.8,171169.0,,3938,Low,10
7 Series,Asia,red,Hybrid,Automatic,1.9,112155.0,47330.0,2228,Low,12
i3,Asia,blue,Electric,Manual,1.9,169220.0,83787.0,9205,High,11
3 Series,South America,red,Electric,Manual,2.4,141673.0,96384.0,4871,Low,9
